code,id,user_type:id,reconcile,name,note,chart_template_id/id
4061,kp_rrif4061,account.data_account_type_expenses,,"Plin, para, briketi i drva","Plin, para, briketi i drva",l10n_hr_chart_template_rrif
4062,kp_rrif4062,account.data_account_type_expenses,,Mazut i ulje za loženje,Mazut i ulje za loženje,l10n_hr_chart_template_rrif
4063,kp_rrif4063,account.data_account_type_expenses,,"Dizelsko gorivo, benzin i motorno ulje (za stroj. i sl.)","Dizelsko gorivo, benzin i motorno ulje (za stroj. i sl.)",l10n_hr_chart_template_rrif
4067,kp_rrif4067,account.data_account_type_expenses,,"Trošak goriva za teretna vozila (kamione, autobuse, strojeve, brodove i sl.)","Trošak goriva za teretna vozila (kamione, autobuse, strojeve, brodove i sl.)",l10n_hr_chart_template_rrif
4069,kp_rrif4069,account.data_account_type_expenses,,Ostali troškovi energije u proizvodnji,Ostali troškovi energije u proizvodnji,l10n_hr_chart_template_rrif
4070,kp_rrif4070,account.data_account_type_expenses,,Trošak električne energije,Trošak električne energije,l10n_hr_chart_template_rrif
4071,kp_rrif4071,account.data_account_type_expenses,,"Plin, toplinska energija, briketi, drva","Plin, toplinska energija, briketi, drva",l10n_hr_chart_template_rrif
4074,kp_rrif4074,account.data_account_type_expenses,,Gorivo za osob. aut. (neto + 30% PDV) za sluč. plaće,Gorivo za osob. aut. (neto + 30% PDV) za sluč. plaće,l10n_hr_chart_template_rrif
4075,kp_rrif4075,account.data_account_type_expenses,,70% troškova goriva za pogon automobila za osobni prijevoz(i automobila u najmu),"70% troškova diesela i benzina za pogon automobila, plovila i zrakoplova za osobni prijevoz poduzetnika i zaposlenih te za istu namjenu automobila u najmu",l10n_hr_chart_template_rrif
4076,kp_rrif4076,account.data_account_type_expenses,,30% goriva za osobni prijevoz +30% PDV-a,30% goriva za osobni prijevoz +30% PDV-a,l10n_hr_chart_template_rrif
4077,kp_rrif4077,account.data_account_type_expenses,,"Trošak goriva za teretna vozila, strojeve i brodove","Trošak goriva za teretna vozila, strojeve i brodove",l10n_hr_chart_template_rrif
4079,kp_rrif4079,account.data_account_type_expenses,,Ostali troškovi energije,Ostali troškovi energije,l10n_hr_chart_template_rrif
4080,kp_rrif4080,account.data_account_type_expenses,,Troškovi energije na pomoćnim mjestima u proizvodnji-a1,Troškovi energije na pomoćnim mjestima u proizvodnji-Analitika 1,l10n_hr_chart_template_rrif
4090,kp_rrif4090,account.data_account_type_expenses,,Odstupanja od standardnog troška-a1,Odstupanja od standardnog troška-Analitika 1,l10n_hr_chart_template_rrif
4100,kp_rrif4100,account.data_account_type_expenses,,"Troškovi telefona, interneta i sl.","Troškovi telefona, interneta i sl.",l10n_hr_chart_template_rrif
4101,kp_rrif4101,account.data_account_type_expenses,,Poštanski troškovi,Poštanski troškovi,l10n_hr_chart_template_rrif
4102,kp_rrif4102,account.data_account_type_expenses,,Prijevozne usluge u cestovnom prometu,Prijevozne usluge u cestovnom prometu,l10n_hr_chart_template_rrif
4103,kp_rrif4103,account.data_account_type_expenses,,Prijevozne usluge željeznicom,Prijevozne usluge željeznicom,l10n_hr_chart_template_rrif
4104,kp_rrif4104,account.data_account_type_expenses,,Prijevozne usluge brodara,Prijevozne usluge brodara,l10n_hr_chart_template_rrif
4105,kp_rrif4105,account.data_account_type_expenses,,Prijevozne usluge zrakoplova,Prijevozne usluge zrakoplova,l10n_hr_chart_template_rrif
4106,kp_rrif4106,account.data_account_type_expenses,,Troškovi specijalnih prijevoza,Troškovi specijalnih prijevoza,l10n_hr_chart_template_rrif
4107,kp_rrif4107,account.data_account_type_expenses,,Usluge taksi- prijevoza,Usluge taksi- prijevoza,l10n_hr_chart_template_rrif
4108,kp_rrif4108,account.data_account_type_expenses,,Usluge dostave i logistike,Usluge dostave i logistike,l10n_hr_chart_template_rrif
4109,kp_rrif4109,account.data_account_type_expenses,,Ostale usluge prijevoza,Ostale usluge prijevoza,l10n_hr_chart_template_rrif
4110,kp_rrif4110,account.data_account_type_expenses,,"Usluge dorade (oplemenjivanja), izrade, prerade i sl. u proizvodnji i izgradnji","Usluge dorade (oplemenjivanja), izrade, prerade i sl. u proizvodnji i izgradnji",l10n_hr_chart_template_rrif
4111,kp_rrif4111,account.data_account_type_expenses,,Usluge kooperanata na zajedničkim uslugama prema trećima,Usluge kooperanata na zajedničkim uslugama prema trećima,l10n_hr_chart_template_rrif
4112,kp_rrif4112,account.data_account_type_expenses,,Usluge studentskog i omladinskog servisa i na izradi proizvoda,Usluge studentskog i omladinskog servisa i na izradi proizvoda,l10n_hr_chart_template_rrif
4113,kp_rrif4113,account.data_account_type_expenses,,"Usluge pripreme teksta za tisak, za web. i sl.","Usluge pripreme teksta za tisak, za web. i sl.",l10n_hr_chart_template_rrif
4114,kp_rrif4114,account.data_account_type_expenses,,Grafičke usluge tiska i uveza,Grafičke usluge tiska i uveza,l10n_hr_chart_template_rrif
4115,kp_rrif4115,account.data_account_type_expenses,,Usluge hotela i smještaja radnika na terenu,Usluge hotela i smještaja radnika na terenu,l10n_hr_chart_template_rrif
4116,kp_rrif4116,account.data_account_type_expenses,,Usluge za iznajmljeni kapacitet,Usluge za iznajmljeni kapacitet,l10n_hr_chart_template_rrif
4117,kp_rrif4117,account.data_account_type_expenses,,Usluge rada vanjskog osoblja,Usluge rada vanjskog osoblja,l10n_hr_chart_template_rrif
4118,kp_rrif4118,account.data_account_type_expenses,,Usluge izrade ili popravka po ugovoru o djelu,Usluge izrade ili popravka po ugovoru o djelu,l10n_hr_chart_template_rrif
4119,kp_rrif4119,account.data_account_type_expenses,,Ostale vanjske usluge na izradi dobara i proizvodnih usluga,Ostale vanjske usluge na izradi dobara i proizvodnih usluga,l10n_hr_chart_template_rrif
4120,kp_rrif4120,account.data_account_type_expenses,,Nabavljene usluge tekućeg održavanja (bez vlastitog materijala i dijelova),Nabavljene usluge tekućeg održavanja (bez vlastitog materijala i dijelova),l10n_hr_chart_template_rrif
4121,kp_rrif4121,account.data_account_type_expenses,,Nabavljene usluge za investicijsko održavanje i popravke (bez vlastitog materijala i dijelova),Nabavljene usluge za investicijsko održavanje i popravke (bez vlastitog materijala i dijelova),l10n_hr_chart_template_rrif
4122,kp_rrif4122,account.data_account_type_expenses,,Usluge čišćenja i pranja,Usluge čišćenja i pranja,l10n_hr_chart_template_rrif
4123,kp_rrif4123,account.data_account_type_expenses,,Usluge održavanja softvera i web stranica,Usluge održavanja softvera i web stranica,l10n_hr_chart_template_rrif
41244,kp_rrif41244,account.data_account_type_expenses,,Servis osob. automob. (neto + 30% PDV) za slučaj plaće u naravi,Servis osob. automob. (neto + 30% PDV) za slučaj plaće u naravi,l10n_hr_chart_template_rrif
4125,kp_rrif4125,account.data_account_type_expenses,,70% usluga servisa za održavanje automobila za osobni prijevoz poduzetnika i zaposlenih,"70% usluga servisa za održavanje automobila, plovila i zrakoplova koji služe za osobni prijevoz poduzetnika i zaposlenih",l10n_hr_chart_template_rrif
4126,kp_rrif4126,account.data_account_type_expenses,,30% usluga održavanja prijevoznih sredstava za osobni prijevoz + 30% PDV-a,30% usluga održavanja prijevoznih sredstava za osobni prijevoz + 30% PDV-a,l10n_hr_chart_template_rrif
4127,kp_rrif4127,account.data_account_type_expenses,,Usluge zaštite na radu i održavanja okoliša,Usluge zaštite na radu i održavanja okoliša,l10n_hr_chart_template_rrif
4128,kp_rrif4128,account.data_account_type_expenses,,Usluge zaštitara na čuvanju imovine i osoba,Usluge zaštitara na čuvanju imovine i osoba,l10n_hr_chart_template_rrif
4129,kp_rrif4129,account.data_account_type_expenses,,Ostale servisne usluge i usluge osoba,Ostale servisne usluge i usluge osoba,l10n_hr_chart_template_rrif
4130,kp_rrif4130,account.data_account_type_expenses,,"70% troška registracije automobila, plovila i zrakoplova za prijevoz osoba poduz. (osim osiguranja)","70% troška registracije osobnih automobila, plovila i zrakoplova za prijevoz osoba poduzetnika (osim osiguranja)",l10n_hr_chart_template_rrif
41314,kp_rrif41314,account.data_account_type_expenses,,Troškovi registr. (neto + 30% PDV) - plaća,Troškovi registr. (neto + 30% PDV) - plaća,l10n_hr_chart_template_rrif
4132,kp_rrif4132,account.data_account_type_expenses,,Trošak registracije dostavnih i teret. vozila i autobusa (sveuk.) i automob. bez poreznog ograničenja,Trošak registracije dostavnih i teret. vozila i autobusa (sveukupno) i automob. bez poreznog ograničenja,l10n_hr_chart_template_rrif
4133,kp_rrif4133,account.data_account_type_expenses,,Troškovi registracije plovila,Troškovi registracije plovila,l10n_hr_chart_template_rrif
4134,kp_rrif4134,account.data_account_type_expenses,,Troškovi registracije zrakoplova,Troškovi registracije zrakoplova,l10n_hr_chart_template_rrif
4135,kp_rrif4135,account.data_account_type_expenses,,Troškovi dozvola za prometne smjerove,Troškovi dozvola za prometne smjerove,l10n_hr_chart_template_rrif
4136,kp_rrif4136,account.data_account_type_expenses,,"Troškovi koncesija, licencija i dr. prava na prijevoz","Troškovi koncesija, licencija i dr. prava na prijevoz",l10n_hr_chart_template_rrif
4137,kp_rrif4137,account.data_account_type_expenses,,"Troškovi nadoknada za ceste, takse i sl.","Troškovi nadoknada za ceste, takse i sl.",l10n_hr_chart_template_rrif
4139,kp_rrif4139,account.data_account_type_expenses,,Ostali troškovi registracije prometala,Ostali troškovi registracije prometala,l10n_hr_chart_template_rrif
4140,kp_rrif4140,account.data_account_type_expenses,,Zakupnine - najamnine nekretnina,Zakupnine - najamnine nekretnina,l10n_hr_chart_template_rrif
4141,kp_rrif4141,account.data_account_type_expenses,,Zakupnine opreme,Zakupnine opreme,l10n_hr_chart_template_rrif
4142,kp_rrif4142,account.data_account_type_expenses,,Usluge operativnog (poslovnog) lizinga opreme,Usluge operativnog (poslovnog) lizinga opreme,l10n_hr_chart_template_rrif
4143,kp_rrif4143,account.data_account_type_expenses,,"70% usluga operativnog lizinga automobila, brodova i zrakoplova za osobni prijevoz osoba poduzetnika","70% usluga operativnog lizinga automobila, brodova i zrakoplova za osobni prijevoz osoba poduzetnika",l10n_hr_chart_template_rrif
4144,kp_rrif4144,account.data_account_type_expenses,,Usluge operat. najma osob. automob. (neto + 30% PDV) za slučaj plaće,Usluge operat. najma osob. automob. (neto + 30% PDV) za slučaj plaće,l10n_hr_chart_template_rrif
4145,kp_rrif4145,account.data_account_type_expenses,,70% rent-á-car usluge prijevoza osoba,70% rent-á-car usluge prijevoza osoba,l10n_hr_chart_template_rrif
4146,kp_rrif4146,account.data_account_type_expenses,,30% usluga operativnog lizinga sred. za osobni prijevoz + 30% PDV-a,30% usluga operativnog lizinga sred. za osobni prijevoz + 30% PDV-a,l10n_hr_chart_template_rrif
4147,kp_rrif4147,account.data_account_type_expenses,,30% rent-á-car usluga prijevoza osoba + 30% PDV-a,30% rent-á-car usluga prijevoza osoba + 30% PDV-a,l10n_hr_chart_template_rrif
4148,kp_rrif4148,account.data_account_type_expenses,,Rent-á-car za prijevoz tereta,Rent-á-car za prijevoz tereta,l10n_hr_chart_template_rrif
4149,kp_rrif4149,account.data_account_type_expenses,,Usluge najma informatičke opreme,Usluge najma informatičke opreme,l10n_hr_chart_template_rrif
4150,kp_rrif4150,account.data_account_type_expenses,,"Troškovi promidžbe putem tiskovina, TV, plakata i sl.","Troškovi promidžbe putem tiskovina, TV, plakata i sl.",l10n_hr_chart_template_rrif
4151,kp_rrif4151,account.data_account_type_expenses,,Usluge promidžbenih agencija,Usluge promidžbenih agencija,l10n_hr_chart_template_rrif
4152,kp_rrif4152,account.data_account_type_expenses,,Troškovi promidžbe u inozemstvu,Troškovi promidžbe u inozemstvu,l10n_hr_chart_template_rrif
4153,kp_rrif4153,account.data_account_type_expenses,,Trošak sponzoriranja športa i kulture u cilju promidžbe,Trošak sponzoriranja športa i kulture u cilju promidžbe,l10n_hr_chart_template_rrif
4154,kp_rrif4154,account.data_account_type_expenses,,Usluge unapređenja prodaje,Usluge unapređenja prodaje,l10n_hr_chart_template_rrif
4155,kp_rrif4155,account.data_account_type_expenses,,Usluge istraživanja tržišta,Usluge istraživanja tržišta,l10n_hr_chart_template_rrif
4156,kp_rrif4156,account.data_account_type_expenses,,Usluge sajmova (nadoknada za prostor),Usluge sajmova (nadoknada za prostor),l10n_hr_chart_template_rrif
4157,kp_rrif4157,account.data_account_type_expenses,,Usluge oblikovanja i uređenja izložbenog i prodajnog prostora,Usluge oblikovanja i uređenja izložbenog i prodajnog prostora,l10n_hr_chart_template_rrif
4158,kp_rrif4158,account.data_account_type_expenses,,Troškovi promidžbe najmom medija (stranica portala i sl.),Troškovi promidžbe najmom medija (stranica portala i sl.),l10n_hr_chart_template_rrif
4159,kp_rrif4159,account.data_account_type_expenses,,"Ostali troškovi promidžbe (osim reprezentacije, dnevnica na službenom putu i sl.)","Ostali troškovi promidžbe (osim reprezentacije, dnevnica na službenom putu i sl.)",l10n_hr_chart_template_rrif
4160,kp_rrif4160,account.data_account_type_expenses,,"Troškovi drugih dohodaka (ugovora o djelu, akvizitera, trgov. putnika, konzultanata)","Troškovi drugih dohodaka (ugovora o djelu, akvizitera, trgov. putnika, konzultanata)",l10n_hr_chart_template_rrif
4161,kp_rrif4161,account.data_account_type_expenses,,"Autorski honorari (pisana, govorna, prijevodi i dr.)","Autorski honorari (pisana, govorna, prijevodi i dr.)",l10n_hr_chart_template_rrif
4162,kp_rrif4162,account.data_account_type_expenses,,"Usluge specijalističkog obrazovanja, znanstvenoistraživačke usluge, usluge informacija i sl.","Usluge specijalističkog obrazovanja, znanstvenoistraživačke usluge, usluge informacija i sl.",l10n_hr_chart_template_rrif
4163,kp_rrif4163,account.data_account_type_expenses,,Konzultantske i savjetničke usluge,Konzultantske i savjetničke usluge,l10n_hr_chart_template_rrif
4164,kp_rrif4164,account.data_account_type_expenses,,Knjigovodstvene usluge,Knjigovodstvene usluge,l10n_hr_chart_template_rrif
4165,kp_rrif4165,account.data_account_type_expenses,,Usluge poreznih savjetnika,Usluge poreznih savjetnika,l10n_hr_chart_template_rrif
4166,kp_rrif4166,account.data_account_type_expenses,,Usluge revizije i procjene vrijednosti poduzeća,Usluge revizije i procjene vrijednosti poduzeća,l10n_hr_chart_template_rrif
4167,kp_rrif4167,account.data_account_type_expenses,,"Odvjetničke, bilježničke i usluge izrade pravnih akata","Odvjetničke, bilježničke i usluge izrade pravnih akata",l10n_hr_chart_template_rrif
4168,kp_rrif4168,account.data_account_type_expenses,,"Naknade za korištenje prava intelektualnog vlasništva (licencije, ind. prava., robni znak i sl.)","Naknade za korištenje prava intelektualnog vlasništva (licencije, ind. prava., robni znak i sl.)",l10n_hr_chart_template_rrif
4169,kp_rrif4169,account.data_account_type_expenses,,"Usluge vještačenja, administracijske usluge, i dr. intelektualne usluge","Usluge vještačenja, administracijske usluge, i dr. intelektualne usluge",l10n_hr_chart_template_rrif
4170,kp_rrif4170,account.data_account_type_expenses,,Komunalna naknada (za financ. izgradnje),Komunalna naknada (za financ. izgradnje),l10n_hr_chart_template_rrif
4171,kp_rrif4171,account.data_account_type_expenses,,Odvoz smeća i fekalija,Odvoz smeća i fekalija,l10n_hr_chart_template_rrif
4172,kp_rrif4172,account.data_account_type_expenses,,Voda i odvodnja,Voda i odvodnja,l10n_hr_chart_template_rrif
4173,kp_rrif4173,account.data_account_type_expenses,,Održavanje zelenila,Održavanje zelenila,l10n_hr_chart_template_rrif
4174,kp_rrif4174,account.data_account_type_expenses,,Usluge tržnica,Usluge tržnica,l10n_hr_chart_template_rrif
4175,kp_rrif4175,account.data_account_type_expenses,,Garažiranje i parkiranje vozila,Garažiranje i parkiranje vozila,l10n_hr_chart_template_rrif
4176,kp_rrif4176,account.data_account_type_expenses,,Deratizacija i dezinfekcijske usluge,Deratizacija i dezinfekcijske usluge,l10n_hr_chart_template_rrif
4177,kp_rrif4177,account.data_account_type_expenses,,Dimnjačarske i ekološke usluge,Dimnjačarske i ekološke usluge,l10n_hr_chart_template_rrif
4178,kp_rrif4178,account.data_account_type_expenses,,"Veterinarske, sanitarne i usluge zbrinjavanja otpada","Veterinarske, sanitarne i usluge zbrinjavanja otpada",l10n_hr_chart_template_rrif
4179,kp_rrif4179,account.data_account_type_expenses,,Ostale komunalne i ekološke usluge,Ostale komunalne i ekološke usluge,l10n_hr_chart_template_rrif
4180,kp_rrif4180,account.data_account_type_expenses,,70% vanjskih usluga ugošćenja (reprezentacije) + 70% PDV-a,70% vanjskih usluga ugošćenja (reprezentacije) + 70% PDV-a,l10n_hr_chart_template_rrif
4181,kp_rrif4181,account.data_account_type_expenses,,30% vanjskih usluga ugošćenja (reprezentacije),30% vanjskih usluga ugošćenja (reprezentacije),l10n_hr_chart_template_rrif
4184,kp_rrif4184,account.data_account_type_expenses,,Usluge posredovanja pri nabavi dobara i usluga,Usluge posredovanja pri nabavi dobara i usluga,l10n_hr_chart_template_rrif
4185,kp_rrif4185,account.data_account_type_expenses,,Usluge posredovanja pri prodaji dobara i usluga,Usluge posredovanja pri prodaji dobara i usluga,l10n_hr_chart_template_rrif
4186,kp_rrif4186,account.data_account_type_expenses,,Usluge agenata i detektiva,Usluge agenata i detektiva,l10n_hr_chart_template_rrif
4187,kp_rrif4187,account.data_account_type_expenses,,Troškovi provizija za usluge,Troškovi provizija za usluge,l10n_hr_chart_template_rrif
4190,kp_rrif4190,account.data_account_type_expenses,,Usluge kontrole kakvoće i atestiranja dobara,Usluge kontrole kakvoće i atestiranja dobara,l10n_hr_chart_template_rrif
4191,kp_rrif4191,account.data_account_type_expenses,,Usluge studentskog servisa,Usluge studentskog servisa,l10n_hr_chart_template_rrif
4192,kp_rrif4192,account.data_account_type_expenses,,Hotelske usluge (u agencijskim poslovima),Hotelske usluge (u agencijskim poslovima),l10n_hr_chart_template_rrif
4193,kp_rrif4193,account.data_account_type_expenses,,Vanjskotrgovačke usluge,Vanjskotrgovačke usluge,l10n_hr_chart_template_rrif
4194,kp_rrif4194,account.data_account_type_expenses,,Špediterske usluge pri izvozu i sl.,Špediterske usluge pri izvozu i sl.,l10n_hr_chart_template_rrif
4195,kp_rrif4195,account.data_account_type_expenses,,"Troškovi oglašavanja u tisku za slobodna radna mjesta, objava fin. izvješća i sl. (osim promidžbe)","Troškovi oglašavanja u tisku za slobodna radna mjesta, objava fin. izvješća i sl. (osim promidžbe)",l10n_hr_chart_template_rrif
4196,kp_rrif4196,account.data_account_type_expenses,,"Troškovi korištenja javnih skladišta, luka, pristaništa, hlađenja i sl.","Troškovi korištenja javnih skladišta, luka, pristaništa, hlađenja i sl.",l10n_hr_chart_template_rrif
4197,kp_rrif4197,account.data_account_type_expenses,,"Trošak autoputa, tunela i mostarina","Trošak autoputa, tunela i mostarina",l10n_hr_chart_template_rrif
4198,kp_rrif4198,account.data_account_type_expenses,,"Troškovi fotokopiranja, prijepisa, izrade naljepnica i fotografija i sl.","Troškovi fotokopiranja, prijepisa, izrade naljepnica i fotografija i sl.",l10n_hr_chart_template_rrif
4199,kp_rrif4199,account.data_account_type_expenses,,Ostali nespomenuti vanjski troškovi - usluge,Ostali nespomenuti vanjski troškovi - usluge,l10n_hr_chart_template_rrif
4200,kp_rrif4200,account.data_account_type_expenses,,Troškovi neto plaća uprave i prodaje,Troškovi neto plaća uprave i prodaje,l10n_hr_chart_template_rrif
4201,kp_rrif4201,account.data_account_type_expenses,,Troškovi neto plaća proizvodnje,Troškovi neto plaća proizvodnje,l10n_hr_chart_template_rrif
4202,kp_rrif4202,account.data_account_type_expenses,,Ostali povremeni primitci,Ostali povremeni primitci,l10n_hr_chart_template_rrif
4210,kp_rrif4210,account.data_account_type_expenses,,Uprava i prodaja,Uprava i prodaja,l10n_hr_chart_template_rrif
4211,kp_rrif4211,account.data_account_type_expenses,,Proizvodnja,Proizvodnja,l10n_hr_chart_template_rrif
4212,kp_rrif4212,account.data_account_type_expenses,,Ostali povremeni primitci,Ostali povremeni primitci,l10n_hr_chart_template_rrif
4220,kp_rrif4220,account.data_account_type_expenses,,Uprava i prodaja,Uprava i prodaja,l10n_hr_chart_template_rrif
4221,kp_rrif4221,account.data_account_type_expenses,,Proizvodnja,Proizvodnja,l10n_hr_chart_template_rrif
4222,kp_rrif4222,account.data_account_type_expenses,,Ostali povremeni primitci,Ostali povremeni primitci,l10n_hr_chart_template_rrif
4230,kp_rrif4230,account.data_account_type_expenses,,Uprava i prodaja,Uprava i prodaja,l10n_hr_chart_template_rrif
4231,kp_rrif4231,account.data_account_type_expenses,,Proizvodnja,Proizvodnja,l10n_hr_chart_template_rrif
4232,kp_rrif4232,account.data_account_type_expenses,,Ostali povremeni primitci,Ostali povremeni primitci - potpore i sl.,l10n_hr_chart_template_rrif
4235,kp_rrif4235,account.data_account_type_expenses,,Doprinosi za beneficirani radni staž,Doprinosi za beneficirani radni staž,l10n_hr_chart_template_rrif
4240,kp_rrif4240,account.data_account_type_expenses,,Bruto plaće (privremeno v. napom. 2)-a1,Bruto plaće (privremeno v. napom. 2)-Analitika 1,l10n_hr_chart_template_rrif
4300,kp_rrif4300,account.data_account_type_expenses,,Amortizacija izdataka za razvoj,Amortizacija izdataka za razvoj,l10n_hr_chart_template_rrif
4301,kp_rrif4301,account.data_account_type_expenses,,"Amortizacija koncesije, patenata i dr. prava","Amortizacija koncesije, patenata i dr. prava",l10n_hr_chart_template_rrif
4302,kp_rrif4302,account.data_account_type_expenses,,Amortizacija softvera i ost. prava,Amortizacija softvera i ost. prava,l10n_hr_chart_template_rrif
4303,kp_rrif4303,account.data_account_type_expenses,,Amortizacija goodwila,Amortizacija goodwila,l10n_hr_chart_template_rrif
4304,kp_rrif4304,account.data_account_type_expenses,,Amortizacija ostale nematerijalne imovine,Amortizacija ostale nematerijalne imovine,l10n_hr_chart_template_rrif
4310,kp_rrif4310,account.data_account_type_expenses,,Amortizacija građevina,Amortizacija građevina,l10n_hr_chart_template_rrif
4311,kp_rrif4311,account.data_account_type_expenses,,Amortizacija postrojenja,Amortizacija postrojenja,l10n_hr_chart_template_rrif
4312,kp_rrif4312,account.data_account_type_expenses,,Amortizacija opreme,Amortizacija opreme,l10n_hr_chart_template_rrif
4313,kp_rrif4313,account.data_account_type_expenses,,Amortizacija alata i inventara,Amortizacija alata i inventara,l10n_hr_chart_template_rrif
4314,kp_rrif4314,account.data_account_type_expenses,,Amortizacija transportnih sredstava,Amortizacija transportnih sredstava,l10n_hr_chart_template_rrif
4315,kp_rrif4315,account.data_account_type_expenses,,Amortizacija brodova,Amortizacija brodova,l10n_hr_chart_template_rrif
4316,kp_rrif4316,account.data_account_type_expenses,,Amortizacija poljoprivredne opreme,Amortizacija poljoprivredne opreme,l10n_hr_chart_template_rrif
4319,kp_rrif4319,account.data_account_type_expenses,,Amortizacija ostale mater. imovine,Amortizacija ostale mater. imovine,l10n_hr_chart_template_rrif
4320,kp_rrif4320,account.data_account_type_expenses,,70% amortizacije osob. aut. i dr. sred. prijevoza,70% amortizacije osob. aut. i dr. sred. prijevoza,l10n_hr_chart_template_rrif
4321,kp_rrif4321,account.data_account_type_expenses,,30% amortizacije osob. aut. i dr. sred. prijevoza,30% amortizacije osob. aut. i dr. sred. prijevoza,l10n_hr_chart_template_rrif
4322,kp_rrif4322,account.data_account_type_expenses,,"Dio amortizacije osob. aut. i dr. sred. prijevoza u vrijednosti iznad 400.000,00 kn","Dio amortizacije osob. aut. i dr. sred. prijevoza u vrijednosti iznad 400.000,00 kn",l10n_hr_chart_template_rrif
4323,kp_rrif4323,account.data_account_type_expenses,,Amortizacija (otpis) nepriznatog PDV-a,Amortizacija (otpis) nepriznatog PDV-a,l10n_hr_chart_template_rrif
4324,kp_rrif4324,account.data_account_type_expenses,,Amortiz. osob. aut. za sluč. plaće (neto + nepriz. PDV),Amortiz. osob. aut. za sluč. plaće (neto + nepriz. PDV),l10n_hr_chart_template_rrif
4330,kp_rrif4330,account.data_account_type_expenses,,Amortizacija građev. objekata,Amortizacija građev. objekata,l10n_hr_chart_template_rrif
4331,kp_rrif4331,account.data_account_type_expenses,,"Amortizacija računala, računalne opreme i programa te računalne mreže","Amortizacija računala, računalne opreme i programa te računalne mreže",l10n_hr_chart_template_rrif
4332,kp_rrif4332,account.data_account_type_expenses,,Amortizacija osobnih automobila,Amortizacija osobnih automobila,l10n_hr_chart_template_rrif
4333,kp_rrif4333,account.data_account_type_expenses,,"Amortizacija ostale opreme (pokućstvo, telefonija i dr.)","Amortizacija ostale opreme (pokućstvo, telefonija i dr.)",l10n_hr_chart_template_rrif
4340,kp_rrif4340,account.data_account_type_expenses,,Povećana amortizacija s temelja revalorizacije-a1,Povećana amortizacija s temelja revalorizacije-Analitika 1,l10n_hr_chart_template_rrif
4350,kp_rrif4350,account.data_account_type_expenses,,"Amortizacija biološke imovine (vinogradi, voćnjaci, osnovno stado i sl.)-a1","Amortizacija biološke imovine (vinogradi, voćnjaci, osnovno stado i sl.)-Analitika 1",l10n_hr_chart_template_rrif
4360,kp_rrif4360,account.data_account_type_expenses,,Amortizacija iznad porezno dopuštene-a1,Amortizacija iznad porezno dopuštene-Analitika 1,l10n_hr_chart_template_rrif
4400,kp_rrif4400,account.data_account_type_expenses,,Vrijednosno usklađenje prava i dr.,Vrijednosno usklađenje prava i dr.,l10n_hr_chart_template_rrif
4401,kp_rrif4401,account.data_account_type_expenses,,Vrijednosno usklađenje goodwill,Vrijednosno usklađenje goodwill,l10n_hr_chart_template_rrif
4402,kp_rrif4402,account.data_account_type_expenses,,Vrijednosno usklađenje ostale nemat. imov.,Vrijednosno usklađenje ostale nemat. imov.,l10n_hr_chart_template_rrif
4410,kp_rrif4410,account.data_account_type_expenses,,Vrijednosno usklađenje nekretnina (028),Vrijednosno usklađenje nekretnina (028),l10n_hr_chart_template_rrif
4411,kp_rrif4411,account.data_account_type_expenses,,"Vrijednosno usklađenje postrojenja, opreme, alata, pogonskog inventara i transportne imovine (038)","Vrijednosno usklađenje postrojenja, opreme, alata, pogonskog inventara i transportne imovine (038)",l10n_hr_chart_template_rrif
4412,kp_rrif4412,account.data_account_type_expenses,,Vrijednosno usklađenje biološke imovine (048),Vrijednosno usklađenje biološke imovine (048),l10n_hr_chart_template_rrif
4413,kp_rrif4413,account.data_account_type_expenses,,Vrijednosno usklađenje ulaganja u nekretnine (058),Vrijednosno usklađenje ulaganja u nekretnine (058),l10n_hr_chart_template_rrif
4414,kp_rrif4414,account.data_account_type_expenses,,Vrijednosno usklađenje ostale mater. imovine,Vrijednosno usklađenje ostale mater. imovine,l10n_hr_chart_template_rrif
4420,kp_rrif4420,account.data_account_type_expenses,,Vrijednosno usklađenje dugotrajnih potraživanja (veza sa 078)-a1,Vrijednosno usklađenje dugotrajnih potraživanja (veza sa 078)-Analitika 1,l10n_hr_chart_template_rrif
4440,kp_rrif4440,account.data_account_type_expenses,,"Vrijednosno usklađenje depozita u bankama, mjenica, čekova i sl. (109 i dio 119)-a1","Vrijednosno usklađenje depozita u bankama, mjenica, čekova i sl. (109 i dio 119)-Analitika 1",l10n_hr_chart_template_rrif
4450,kp_rrif4450,account.data_account_type_expenses,,Vrijednosna usklađenja potraživanja od kupaca nenaplaćena dulje od 120 dana od dospijeća (veza s 129),Vrijednosna usklađenja potraživanja od kupaca koja nisu naplaćena dulje od 120 dana od dospijeća (veza s 129),l10n_hr_chart_template_rrif
4451,kp_rrif4451,account.data_account_type_expenses,,"Vrijed. usklađenja utuženih kratk. pot. do 5000,00kn (prije zastare,ovršni,stečaj i sl.-dio129,139i159)","Vrijednosna usklađenja kratkoročnih potraživanja od kupaca i drugih koja su utužena (prije zastare, koja su u ovršnom postupku, otvoren je stečaj, nagodba i sl. - dio 129, 139 i 159) i svote do 5.000,00 kn",l10n_hr_chart_template_rrif
